"Inslee","Inslee_campaign","1073680214381580288","2018-12-14 20:44:45","Hey @ScottWalker, you lost. And instead of transferring power gracefully to your opponent, you are in engaging in a partisan power grab. You should be ashamed of yourself. https://t.co/fUyg8Xeg8n","","57","207"
"Inslee","Inslee_campaign","1073636218280144896","2018-12-14 17:49:56","There are lots of things in life you can put off for a decade. This is not one of them. This is a one-time shot to save this iconic species from the eternal silence of extinction. https://t.co/V8oqM6AokN","","61","230"
"Inslee","Inslee_campaign","1073624605003112448","2018-12-14 17:03:47","RT @JohnKerry: .@GovInslee  - no one knows how important this is more than you - and you’ve done an extraordinary job! Thanks for hosting m…","","62","0"
"Inslee","Inslee_campaign","1073409914628759552","2018-12-14 02:50:41","Right on ⁦⁦@JohnKerry⁩. “Every day that goes by that we’re paralyzed by the Luddite in the White House is a day in the future that our grandchildren will suffer.” https://t.co/ba39hrsTrC","","42","116"
"Inslee","Inslee_campaign","1073263909191114753","2018-12-13 17:10:30","It was never about workers. It was never about consumers. It was never even about automakers. The Trump administration slashed emissions rules solely to benefit big oil profits. https://t.co/iI6tYM1epG","","79","173"
"Inslee","Inslee_campaign","1072637343297929216","2018-12-11 23:40:45","It's increasingly clear that leadership on climate change must come from the states. That’s why I’ve put forward a comprehensive proposal to move Washington state to 100% clean energy and pleased to have several new Democratic governors as colleagues who are committed to acting.","","16","124"
"Inslee","Inslee_campaign","1072637057950994435","2018-12-11 23:39:37","It is justifiably disappointing to hear that Senator Joe Manchin has been chosen to lead Senate Democrats on Energy, someone who literally shot the last bold climate legislation in a campaign ad and has shown little resistance to Donald Trump's dirty coal agenda.","","62","300"
"Inslee","Inslee_campaign","1072588644563722240","2018-12-11 20:27:15","The good news is we have 7 new Democratic governors who are committed to converting to a clean energy economy https://t.co/ko0HEb9NWj","","3","21"
"Inslee","Inslee_campaign","1072587942449819649","2018-12-11 20:24:27","With a climate denier in the White House, the only progress on climate action will happen in the states https://t.co/5lHpxS65FJ","","12","52"
"Inslee","Inslee_campaign","1072514537168007169","2018-12-11 15:32:46","We are going to succeed in defeating climate change because this is a matter of character, as much as it is a matter of science. We all have a chance to be heroes if we act, now.","","5","25"
"Inslee","Inslee_campaign","1072513938871459843","2018-12-11 15:30:24","There is no option but victory in this fight against climate change because without victory, there is no survival. https://t.co/GzKLuFc4JP","","35","93"
"Inslee","Inslee_campaign","1072249386569093120","2018-12-10 21:59:09","Let's put fossil fuels in the history books. Let's invest in clean energy jobs. Let's put WA on the vanguard of the nation on climate change.","","1","51"
"Inslee","Inslee_campaign","1072247034609000448","2018-12-10 21:49:49","Today, I released a comprehensive climate plan that will move Washington to 100% clean energy. It's time to #Actonclimate https://t.co/f6X7ALzx4y","","53","212"
"Inslee","Inslee_campaign","1071985002898894848","2018-12-10 04:28:35","Trudi and I congratulate our friend, Washington's own, @brandicarlile on her SIX Grammy nominations! Hers is an amazing story and it is great to see it continue. Thank you Brandi, your family and the twins for sharing your talent with the rest of the world! https://t.co/sEucDafqfJ","","5","98"
"Inslee","Inslee_campaign","1071101773580918784","2018-12-07 17:58:57","Totally agree with @Peoples_Climate. Trump's inaction forces governors to take up the fight on climate change https://t.co/DLjCamtuuv","","11","37"
"Inslee","Inslee_campaign","1070774587699281920","2018-12-06 20:18:50","Deeply embarrassing for our country. https://t.co/Z7FYWyHejm","","185","892"
"Inslee","Inslee_campaign","1070557775674060800","2018-12-06 05:57:18","Most Valuable player in UW-Gonzaga game tonight: Bill Walton, who was ecstatic about the multiple virtues of Spokane and WA. Almost as impressive as his 23 for 24 game against Memphis in NCAA championship.","","11","89"
"Inslee","Inslee_campaign","1070401523534848000","2018-12-05 19:36:24","The time to act is now. We cannot wait any longer. https://t.co/53KsicgKt8","","18","54"
"Inslee","Inslee_campaign","1070374743197413377","2018-12-05 17:50:00","From Wisconsin to Michigan to North Carolina, our democracy is under attack from Republicans who wish to ignore the will of the people. We must fight back.","","26","66"
"Inslee","Inslee_campaign","1070374435230691328","2018-12-05 17:48:46","The Republican election fraud in NC-9 is abominable. I agree with the Charlotte Observer: we need a new election so the voices of the district are heard and counted. https://t.co/DkQuzyuYz5","","55","166"
"Inslee","Inslee_campaign","1070154722521182210","2018-12-05 03:15:43","RT @MurrayCampaign: How climate change will impact the Pacific Northwest:
✖️ More severe wildfires, flooding, and natural disasters
✖️ Warm…","","93","0"
"Inslee","Inslee_campaign","1070084661181743104","2018-12-04 22:37:19","Joe Manchin has been a champion for affordable health care. He's been a leader on issues you and I care deeply about.

But on climate, he's simply wrong. And shouldn't lead Democrats' energy policy.","","106","506"
"Inslee","Inslee_campaign","1070083790020653056","2018-12-04 22:33:51","Senate Democrats must not allow Joe Manchin to become the ranking member of the Energy Committee. Our party must be wholly committed to ending America's dependence on fossil fuels. Manchin literally shot climate legislation in one of his campaign ads. https://t.co/ISsKgRL5kr","","713","1909"
"Inslee","Inslee_campaign","1070002227195011073","2018-12-04 17:09:45","Climate change should be front and center in our national dialogue. I'm committed to making that happen https://t.co/59S2iwZb9h","","19","123"
"Inslee","Inslee_campaign","1069735197371813888","2018-12-03 23:28:40","When Republicans fail to suppress the vote, their next step is to suppress the will of the people. We can't let this stand. https://t.co/a5ZnVIluEG","","115","191"
"Inslee","Inslee_campaign","1069623233425461248","2018-12-03 16:03:46","Climate change can no longer be on the back burner. It needs to be front and center in our national dialogue. We can't wait any longer. Our future, and our children and grandchildren's future, is at stake.","","12","49"
"Inslee","Inslee_campaign","1069622580162682880","2018-12-03 16:01:10","In the states, governors will continue to take action to cut carbon pollution and to build a more inclusive and innovative clean energy economy- now joined by the historic number of new Dem governors we elected last month.","","5","33"
"Inslee","Inslee_campaign","1069622319696367616","2018-12-03 16:00:08","I’m excited to see new leaders like @Ocasio2018 and stalwarts like @NancyPelosi elevating climate change as THE issue we need to take on aggressively in the new Congress.","","15","171"
"Inslee","Inslee_campaign","1069356358091194370","2018-12-02 22:23:18","The best paid family leave in the nation is on its way to Washington state.
https://t.co/CitV4gN3Xm","","86","277"
"Inslee","Inslee_campaign","1068898168396382209","2018-12-01 16:02:37","I am confident I am leaving @DemGovs in capable hands with @GinaRaimondo and @PhilMurphyNJ, and I look forward to continued success under their leadership!","","0","25"
"Inslee","Inslee_campaign","1068897911080009729","2018-12-01 16:01:35","The majority of Americans – 175 million – are now represented by Democratic governors. This will make a real difference in people's lives. And will ensure that the states will be a real check against the chaos coming out of the White House.","","10","41"
"Inslee","Inslee_campaign","1068896650536439808","2018-12-01 15:56:35","Serving my fellow Americans and fellow governors as DGA Chair has been a tremendous honor, and I am proud of what we’ve accomplished over the past year. 2018 was the biggest year for Democratic gubernatorial pickups since 1982!","","17","179"
"Inslee","Inslee_campaign","1067573450980569089","2018-11-28 00:18:39","We know that these fires are becoming more widespread and dangerous because of climate change. We need a bold, all-out national commitment to confront this crisis. We must build a clean energy future for America.","","9","30"
"Inslee","Inslee_campaign","1067573450099675136","2018-11-28 00:18:39","People like the two women I met handing out food to impacted families in a parking lot in Chico. Their own homes had been destroyed in a previous wildfire, and they knew they had to help others.","","3","22"
"Inslee","Inslee_campaign","1067573449420300288","2018-11-28 00:18:39","It was heartbreaking to see the devastation. But it was so inspiring to see the first responders and volunteers helping those who’ve lost everything. Please consider supporting organizations helping respond to this disaster on this #GivingTuesday.","","2","20"
"Inslee","Inslee_campaign","1067573135195561985","2018-11-28 00:17:24","Last night, I visited Paradise, California -- a town where more than 10,000 homes were totally destroyed by another massive wildfire made more deadly by climate change. https://t.co/Zab7UOLKM5","","53","207"
"Inslee","Inslee_campaign","1067223697541357568","2018-11-27 01:08:52","After these hurricanes and fires, I don’t believe America will re-elect a climate denier. https://t.co/rb2ckl9YjM","","11","79"
"Inslee","Inslee_campaign","1067183750436376577","2018-11-26 22:30:08","After another major report on the coming climate catastrophe, we must make 2020 a referendum on climate change. That means supporting candidates who will break America's fossil fuel addiction. Sign on to make 2020 a referendum on climate action: https://t.co/ePUQj9ldrB https://t.co/rLBXGIcdrb","","223","625"
"Inslee","Inslee_campaign","1067111611834351616","2018-11-26 17:43:28","“Climate change is having a profound effect on the health and wealth of the American people… storms more damaging, heat waves more deadly, wildfires more common like we see in California, diseases more widespread”  -@DrAndreaDutton on the #NC4 on @NPR. We must #ActOnClimate. https://t.co/ccpYzKuXGv","","3","15"
"Inslee","Inslee_campaign","1067111408800694272","2018-11-26 17:42:40","Great to finally hear a Republican senator use the words “climate change,” but pretending we don’t have any solutions is ridiculous. I wrote a whole book about solutions to confront climate change and build a clean energy economy -- a decade ago. I’d be happy to share a copy. https://t.co/8FX8V7wXdD","","14","66"
"Inslee","Inslee_campaign","1066387081562222593","2018-11-24 17:44:27","A major new report warns of the catastrophic impact of climate change.  Confronting climate change is the defining challenge of our generation.  States must lead on climate action, and  Donald Trump cannot stop us.  https://t.co/YFNAYpa3N0","","46","100"
"Inslee","Inslee_campaign","1064954642155503616","2018-11-20 18:52:27","Governor-elect @Michelle4NM shows how new Democratic governors are committed to confronting climate change. I joined her this summer at the solar lab at Santa Fe Community College, where we highlighted her plans to make New Mexico a clean energy leader. https://t.co/1UiYN7169W","","8","24"
"Inslee","Inslee_campaign","1064178919648178176","2018-11-18 15:30:00",".@AndrewGillum ran a campaign that inspired millions, including me. His work will continue. https://t.co/RLoE6BBEQI","","52","590"
"Inslee","Inslee_campaign","1063591834574712832","2018-11-17 00:37:08","Congrats to @StaceyAbrams on an historic campaign that reshaped the map for Georgia’s future. Her leadership in fighting to count every vote will lead to better and fairer elections for Georgians. https://t.co/wQzsyVdhjK","","46","312"
"Inslee","Inslee_campaign","1062476112192622592","2018-11-13 22:43:39","Every American has a dog in this fight in Florida. Republicans will go to any length to deny us the right to #CountEveryVote. It's time to stand with @AndrewGillum and @NelsonForSenate, and stand up for our basic rights. https://t.co/j4f8UxwkIq","","205","590"
"Inslee","Inslee_campaign","1062111420437987329","2018-11-12 22:34:30","Donald Trump should stop both denying the science and insulting our brave first responders, who face dangers that will be made ever greater by his gross negligence. https://t.co/nL6W7D5apq","","79","253"
"Inslee","Inslee_campaign","1062090826812215296","2018-11-12 21:12:40","Count on Donald Trump to lie about fictitious assertions of fraud in the Florida vote. Count on us, and the judiciary, to assure every vote is counted.","","16","69"
"Inslee","Inslee_campaign","1062079250134634497","2018-11-12 20:26:40","The most dangerous instrument of a tyrant is to sow doubt in the citizenry as to the credibility of its own democracy. We are witnessing this today in Florida. Win, lose, or draw, we can count on democracy when we count all the votes.","","110","749"
"Inslee","Inslee_campaign","1062069393130168320","2018-11-12 19:47:30","Climate change was on the ballot in 2018, and I’m glad there will be champions for our clean energy future in Congress like @seancasten https://t.co/KYsrhJ9tFY https://t.co/9AF9V4xyCL","","9","34"
"Inslee","Inslee_campaign","1060665536797827072","2018-11-08 22:49:04","By only resigning from his office after declaring himself the victor of the campaign, he has underlined just how inappropriate it was for him to ever serve as referee in a contest in which he was competing.","","13","80"
